customer_id,satisfaction_score,num_complaints_12m,support_tickets_12m,payment_score,late_payments_12m
9f60c8bd2969bd13,6.4,3,8,300,0
ae2a51f84a7b60a8,8.3,1,4,300,0
ab9f51e785d72472,10.0,0,2,300,0
3852d181caea32eb,6.8,2,3,300,0
c0f456ae439e0da4,8.7,2,5,300,0
9a65c4ee7ee1489f,6.8,2,4,300,0
a41bab61da53c155,7.6,0,2,300,0
be234d9a7d777da8,6.8,3,6,300,0
54a0014edb42dfd5,7.3,2,3,300,0
b120b462d173dc14,8.1,1,5,300,0
65f0fdad2a341070,7.2,1,4,300,0
d98d45976ce03132,7.3,0,3,300,0
17c508931d32ffbd,8.2,0,5,300,0
61db01d37426ed55,8.5,1,6,300,0
ef92cb3f525c42d6,10.0,0,1,300,0
86e1d726062f8a39,10.0,1,1,300,0
4f02797b12ea5b77,9.6,0,2,300,0
3fc13df0d2119385,8.3,1,3,300,0
e08acc62c9ba332d,7.5,0,0,300,0
74e66008555a93b5,8.0,0,2,300,0
ae94ea44bc9564d0,6.8,2,5,300,0
cd41d8d901741842,5.1,3,5,300,0
40ec3eb82770c2d8,10.0,0,4,300,0
43ca405b9015d4e0,10.0,0,1,300,0
6cb0849ad8ce15d2,6.6,0,3,300,0
053a635bac036020,9.3,1,4,300,0
112921f2fae3d0f4,7.8,0,5,300,0
94e0529b3c129199,6.0,3,4,300,0
c22fe0aa02ee35e0,6.5,1,3,300,0
663491c2e58b8e6c,7.6,1,4,300,0
17876216ef4d23ba,8.8,1,1,300,0
a60789a5f28fcafd,9.6,1,5,300,0
c29f8ca5708e7704,10.0,1,1,300,0
342e92346c3d884e,8.6,0,2,300,0
9bb2db9e4bb0f697,9.4,0,4,300,0
3147179407ee6daa,7.3,2,4,300,0
46f7ea81e6308cc6,9.5,1,1,300,0
402a63642ba675eb,6.3,1,4,300,0
c8978fd56c4202e6,9.0,0,2,300,0
9462e5072bf6d917,9.5,0,2,300,0
992ece3d38a107e2,8.8,0,2,300,0
a903c2dea714d6f9,9.3,0,1,300,0
14674442d7bf0d46,10.0,0,1,300,0
b9ce31285e8f7fbc,8.3,0,3,300,0
3ea6f34b6f9f6ded,7.8,0,2,300,0
82e646242a2051dc,5.5,1,4,300,0
681241e243bd7ced,7.6,1,2,300,0
998260b72419c339,5.6,4,7,300,1
87676b52507e159d,9.0,0,3,300,0
d8ce114be3e3b0f4,9.0,0,2,300,0
9bbbec5d37df1734,10.0,0,3,300,0
52a0dedbf0915f2c,8.6,0,1,300,0
3927bbd82f8750bc,10.0,0,5,300,0
d8fdbd63a72547e8,10.0,0,0,300,0
7e96cc665f5fee43,6.9,0,4,300,0
8d3320a7a7eb5621,8.8,1,1,300,0
17fcfb0703606969,8.8,0,1,300,0
93a32192e9911e8d,8.5,2,6,300,0
0a3d2d024fab17c1,6.3,1,6,300,0
93ebc631226489f2,7.7,2,7,300,0
b727d9e44d5e32b1,7.2,0,0,300,0
200d66644bb292b4,8.2,1,3,300,0
b8347528ddb763e3,8.5,0,1,300,0
6a07c662ced694c1,8.7,1,3,300,0
423632479312f8a4,10.0,0,2,300,0
3d3b8a5201ba6551,7.8,2,3,300,0
e034a1d33a058bc3,8.5,0,6,300,0
227f3517cf858907,9.8,0,2,300,0
08b8060241275fcc,9.7,0,0,300,0
37ca418a73c581b7,9.2,0,3,300,0
b4670dae7ed191ef,5.1,2,4,300,0
7137b884d3d93795,9.1,1,1,300,0
8f1715713378ea30,7.4,1,4,300,0
f780ed761ff81abf,10.0,0,1,300,0
cf8be05f89eeb4a7,10.0,0,2,300,0
c2df0aab4388b097,6.5,0,2,300,0
28de8e81782e9702,10.0,1,5,300,0
1ac6840aa895a373,9.1,1,3,300,0
10b1a898d4b0578e,10.0,0,3,300,0
fa4ea53f83b3a01e,8.1,1,3,300,0
be000176fe9d861d,10.0,0,4,300,0
b237fb20c644948d,4.6,2,7,300,0
f677262e9ca634fb,4.4,1,1,300,0
921c52e3b13f5871,9.1,0,3,300,0
b9248f6887ee0a26,6.7,1,3,300,0
14b696c54d303ef9,10.0,0,1,300,0
35f2773181521a3b,8.0,2,2,300,0
2688488e2b99e219,5.2,0,1,300,0
ed44539d49c657c0,6.7,2,2,300,0
401e044db3c618fc,9.1,0,1,300,0
f1e723c03d4ab1dd,7.7,1,2,300,0
a88062c2793722d3,7.3,1,2,300,0
33d4a54d89f3972f,8.6,1,5,300,0
458d0c319dd02e6f,9.9,1,2,300,0
8279765daa0b4ec3,10.0,0,1,300,0
92a197b023ae7e18,9.3,0,1,300,0
0575af4c30b6e8cd,6.3,0,6,300,0
4a2ae38e5624c37c,9.1,2,3,300,0
96588faf8e661b49,6.0,1,1,300,0
9fe3204b305fcb36,7.7,2,9,300,0
b00787dbece8bc2d,7.9,0,4,300,0
20d3a93dcee28e5c,7.1,1,4,300,0
dfc59c0ffea4ef2c,5.8,0,1,300,0
4492c7f84bf98e66,6.4,1,3,300,0
5f7057d120f971cc,10.0,0,2,300,0
e655bd3308a3ddd4,6.7,1,4,300,0
63cf2ef1edfe0197,9.4,0,0,300,0
1f8e7d733ce9c604,9.6,0,2,300,0
5bd09ffaae7c6b22,7.5,0,1,300,0
ffc02cf5f913e5b1,7.3,0,1,300,0
9adcee7ccdfb82be,6.1,0,3,300,0
6a8ad99dc49c2840,9.8,0,0,300,0
48b8564b71d6b280,7.9,0,3,300,0
a88ca8885362629c,9.4,2,6,300,0
1420f8b0abc9122f,7.7,1,7,300,0
b13f308f03adfa70,9.0,0,6,300,0
47cd1604f5da6b0a,9.9,1,3,300,0
53eb6d0c62cf43b6,7.6,0,3,300,0
7b3d57862b0dcbcc,10.0,0,3,300,0
0e0b166b67bdd71b,6.9,2,4,300,0
785b09e4925030d7,8.5,2,4,300,0
aef85d950b8f93e4,9.1,0,1,300,0
6ebfde25cc240df5,8.7,1,4,300,0
d390670d68d4c19e,8.6,0,3,300,0
d42fa3a62d828a75,9.4,0,2,300,0
41745af2e6dc3ab6,7.9,4,5,300,0
20411259ee3695cc,5.2,2,2,300,0
90ce2781e4dd5f83,7.0,0,3,300,0
28a9f94ca1078d44,7.0,2,5,300,0
5ec0c30d181e912f,7.9,0,1,300,0
a043d715b2396a3d,9.4,0,2,300,0
e8f3b4d97cd9c513,10.0,1,2,300,0
818c364e66a1b331,6.1,2,2,300,1
06554bdc137d91ef,8.4,0,0,300,0
70ba6c617bdc53fb,7.0,0,4,300,0
9fea7f123bc5f58e,10.0,1,2,300,0
3f54557cb10c9278,9.5,1,2,300,0
ae2992158a2ec66a,10.0,0,0,300,0
5211ece1a096ad29,9.7,0,1,300,0
946ce4c7197cf4f2,10.0,0,4,300,0
284a96d0410c95a9,4.7,3,5,300,0
c2f352036640679e,10.0,0,2,300,0
50836ca6020e2d74,7.9,0,6,300,0
4b19cca141cb5a18,7.9,0,3,300,0
5e75ed6e446d7326,10.0,0,1,300,0
1f27e0efe5650ad5,8.6,1,3,300,0
4c6b5583f53bfdda,6.4,1,1,300,0
5af62cc22f25e6cb,10.0,0,2,300,0
22237dea1ee81e76,9.5,0,2,300,0
d3eac70f9604a411,10.0,0,6,300,0
1ba499b6ea1000f9,6.2,2,2,300,0
ab8e90227902b31a,7.1,1,3,300,0
c4dd6b480f53dcf5,7.9,2,6,300,0
5ac5f3faaac55485,7.3,1,2,300,0
57bdc6a674bca109,10.0,0,4,300,0
ab644647c554c332,7.0,0,3,300,0
bcf2adab53b16af9,6.2,1,3,300,0
d345e4b3ad4a4d97,6.4,0,3,300,0
9a48284e286513b3,4.6,1,2,300,1
70d7591894519b2d,7.1,1,4,300,0
47fff74ac7d2b051,3.2,3,5,300,0
d6c262f40eb91587,8.2,0,3,300,0
7ed72672b6c1548c,7.2,0,0,300,0
8b05dad40d786f8b,9.9,0,0,300,0
20fa244aa6dcde13,8.7,0,1,300,0
2a637742d74f0b3e,8.1,0,5,300,0
c7c7e94af2965002,10.0,1,4,300,0
10efe3e0be15dd1d,10.0,0,2,300,0
481195ec73b49ff9,10.0,0,1,300,0
a5638ebd3c616a6a,9.1,0,1,300,0
a9f312da618afe5b,10.0,0,2,300,0
323eabf7daf16cab,10.0,0,7,300,0
3127dfe2d36f1e2a,8.7,0,3,300,0
d95111ebb1757d93,9.5,0,4,300,0
1a019089e943110e,9.9,0,2,300,0
b1aa340bb687dbec,6.3,2,4,300,0
2576a0f364a54c67,9.7,0,2,300,0
7b6cfa5bfd5af95e,10.0,0,1,300,0
4c2fab60c6078276,10.0,0,2,300,0
99976a9cfa1cc893,7.1,2,3,300,0
f5468ee1e64142ad,5.6,1,4,300,0
d78ace28abfdf6e2,9.4,0,0,300,0
74be4977060906a4,10.0,0,0,300,0
fdd8168df178979b,7.8,0,3,300,0
3c965fc3c1da616e,9.2,0,1,300,0
01bd80ea84cc47d9,10.0,0,2,300,0
f9533b1a93763208,7.4,1,2,300,0
b42f9eebeec1de1c,7.8,0,2,300,0
d18341b07f4b4d3e,6.5,0,4,300,0
cb71c12d2c9e6302,8.6,0,2,300,0
eb1464b05b35ed7a,6.3,0,1,300,0
664bcd8dc11508f3,7.7,1,1,300,0
534e919194183ae4,8.4,0,4,300,0
c7a47e36af086255,10.0,0,1,300,0
a1dc0cda8e2271d6,8.0,0,1,300,0
e8f5ce6a775e80b7,8.2,2,2,300,0
16151232753ee9b6,9.5,0,3,300,0
2c0b30bce58b534b,7.1,2,3,300,0
022cc9505e064b00,10.0,0,2,300,0
1b227060e4fe6024,8.3,0,1,300,0
b457d0fe61327e59,7.2,2,5,300,0
a54c5ebb19a48921,8.6,0,1,300,0
dbef6b43f3833734,8.3,0,0,300,0
8a6d3505e4b27aad,8.3,1,1,300,0
774c1e5750aef32a,6.7,0,3,300,0
ec1ddedb175d544b,7.0,1,3,300,0
0e85f17c3c258181,8.9,2,4,300,0
acef7d98bc74c374,10.0,0,5,300,0
c3f8d71da1927cab,10.0,0,2,300,0
4178a99cfa3bf70c,8.4,1,3,300,0
5dcb29e88f2727e0,4.7,1,4,300,1
aec6bd16c29532d7,8.3,2,8,300,0
411d0496aeee7134,8.1,2,3,300,0
29b56c263b9511b3,7.3,1,1,300,0
005e6d8b2cab96f4,8.0,0,2,300,0
67cbf3abcb96d12e,8.4,0,1,300,0
6327d71ab93426c3,9.3,0,3,300,0
ad7535676c0229f6,6.9,1,3,300,0
6407daedeb1a5619,10.0,0,0,300,0
d895883e4d660288,10.0,0,0,300,0
6984c28440534226,8.6,0,2,300,0
cb7286591f5023ef,6.2,2,5,300,1
ef4cf51495a80a5a,9.3,2,4,300,0
7ac3ae9f799c07dc,7.5,0,3,300,0
e1e2c5228c2326b4,7.6,1,2,300,0
fcb8caffc035ec0f,8.4,2,3,300,0
a75ac366ef2b406a,10.0,0,0,300,0
a86726526fcf3d24,6.8,3,3,300,0
c034503a132874f9,6.9,2,7,300,0
13f07d8e5115e6df,7.9,2,2,300,0
5838e64011f76cbe,7.1,2,5,300,0
c383398628ba57e4,9.6,0,2,300,0
8f6c5759b61d83f7,9.6,1,3,300,0
38a858e9f4df6cb3,6.7,1,7,300,0
50e7de313fac1809,7.9,2,3,300,0
d64f5d095d0ed486,10.0,0,3,300,0
1193d69472737630,8.3,0,5,300,0
fef03146d4336305,8.0,0,0,300,0
30529799fef43bfe,6.3,0,1,300,0
9032bb760cbc874c,8.0,3,4,300,0
041eb0322f872f52,8.6,0,1,300,1
e25c79b8853bdadc,8.8,1,1,300,0
3ba555d0f1701b62,6.3,3,5,300,0
f568e8cc427f89a5,9.0,1,2,300,0
32113f12d02b4fcb,10.0,0,1,300,0
a4bf07484f00b6d4,8.6,1,3,300,0
2272f5feea6c4087,6.6,0,1,300,0
77f3db1ac76032d7,6.1,0,3,300,0
bee04ed1202d3f3c,9.5,1,4,300,0
0f215210c174770f,9.2,0,2,300,0
95bdcf536f80af78,9.0,1,9,300,0
664f07f978773f21,8.4,0,2,300,0
2d63f9ad31160f6b,7.7,3,5,300,0
037be32418af051e,10.0,1,4,300,0
259e505b464f1e56,10.0,0,3,300,0
b046a333c5b3c3c7,9.8,0,1,300,0
8e1f5e6baab8fca8,7.6,2,3,300,0
2399e560b599a167,5.3,3,3,300,0
8bcb573ee6e0e593,7.2,0,4,300,0
16ed82f7f39fed67,7.4,1,2,300,0
b17b57c8f4090a03,8.7,0,3,300,0
9fc6d3a6d5f42cd3,8.5,0,1,300,0
68e39477cff22622,8.4,1,2,300,0
7b7470ac9de1b5d0,5.4,0,3,300,0
7b15c83cc9036034,10.0,0,3,300,0
cf951982e22987b5,9.1,0,3,300,0
01067b16b889e73c,10.0,0,0,300,0
11446662001f9078,8.6,1,6,300,0
69cec48e20548fc5,9.3,0,1,300,0
cbb9f845c069edaf,9.6,0,0,300,0
ac0704f01d03a8e7,9.6,0,6,300,0
26c8f47a9fffc21e,10.0,0,1,300,0
c22f635e3fcfbdfa,10.0,0,0,300,0
40325afc309cdf52,10.0,0,2,300,0
1c2d32722c5b5ae9,7.0,0,0,300,0
4e64e170ec7b1b78,7.4,2,2,300,0
c71add0b70abb30d,10.0,0,1,300,0
cc811007e7fd8d32,7.1,0,3,300,0
18d595066ca044b4,7.4,1,2,300,0
1618f6d1286aaccb,8.6,0,1,300,0
25b2f521a54eb66e,7.0,1,4,300,0
03cd3eb16e71e0ea,10.0,0,1,300,0
0de58958c4d07ed5,7.2,2,5,300,0
50cb1f7b6b2508b2,7.7,0,3,300,0
35337eae55288b1a,8.0,0,1,300,0
b2e928d433972725,8.6,0,2,300,0
5da12bb3e5de06db,8.2,1,1,300,0
1adbf5c094ef6965,9.2,0,1,300,0
aa56847ef3e1b37a,9.2,0,2,300,0
2b39cff7b41641c3,8.0,0,4,300,0
c8783f4dc1df0d8c,3.9,2,3,300,0
7591c8546875c385,8.8,0,2,300,0
718f74687696cc82,8.5,0,4,300,0
c8693cafecac14bd,7.7,2,3,300,0
014af9bc21864500,7.2,0,1,300,0
150a37978a065798,8.8,1,3,300,0
d7813d8bcda047ef,7.6,1,5,300,0
66ab6a977f1349c7,8.2,0,2,300,0
f528d7c9e130d3a9,7.2,3,6,300,0
9404d0be063a5e70,7.6,1,3,300,0
97bb4966dd532052,10.0,0,0,300,0
ebacf8235298602b,9.6,0,4,300,0
54430e2d43026494,8.4,0,3,300,0
e5c187d0cd9cc908,5.2,1,4,300,0
35719d1a0a22d307,8.6,1,5,300,0
b59807b871d4e4f2,8.1,1,3,300,0
847d1145e7eb76b2,6.7,5,6,300,0
5ba83f50b61d3ed4,9.2,1,3,300,0
76c9020034a46eb4,7.7,1,4,300,0
49fa48d2f5925c6c,8.1,0,4,300,0
b1a82f270dd13179,8.2,0,2,300,0
dbb921873c977263,7.6,0,2,300,0
bec5c844d3341428,8.6,0,1,300,0
1763dc81ca2231d5,7.5,1,1,300,0
81486290dd20bcdb,7.5,2,3,300,0
dbbcd0fd57548448,4.8,1,7,300,0
398e76e789695372,5.7,0,2,300,1
6b7e297f61d3911f,8.6,1,1,300,0
35dc32df7f4aa69b,9.2,0,1,300,0
b573b8f5d55d3c0c,5.1,2,5,300,0
c47ad7820e40eee9,9.7,0,0,300,0
e187e74a1fb76390,6.1,3,6,300,0
5e60db20a3552f1f,10.0,2,5,300,0
cdea8246ab8623b5,9.2,0,3,300,0
d703644eedce0df4,8.1,2,3,300,0
118832637090081f,7.5,0,3,300,0
507e940172349eac,8.4,1,4,300,0
1116aec17018d41d,10.0,0,4,300,0
328ef047c3dd4adb,8.9,0,4,300,0
90c7d4f4e0fcbc3a,9.8,0,3,300,0
dae1c9b72de7bf93,9.5,1,2,300,0
286bb784b795e319,5.9,2,5,300,0
de17db3e7b95f162,5.7,1,3,300,0
cba258d82ba4fe34,7.8,0,2,300,0
095a28f770d9eee0,8.6,0,2,300,0
ba7a5d4fd3d234cf,9.0,0,4,300,0
8bc930668bae4c25,6.9,3,3,300,0
11f3de9b1b1fa756,10.0,0,1,300,0
6c7391a0ef1c06f5,9.1,1,3,300,0
6a272142a1b11b14,10.0,1,1,300,0
9bba6bfb2e623efc,8.5,0,2,300,0
1dac8ce29fc72954,8.1,0,2,300,0
4004a2bdbbe56f29,8.7,0,1,300,0
b8e59e5c297bddd5,7.7,1,1,300,0
ce63e8cd2f88ee3c,7.6,0,2,300,0
fb671f02bd37ca10,10.0,0,1,300,0
36b6a4f351c38fda,8.9,0,2,300,0
f0b6d4dc41aa60a7,6.5,0,1,300,0
21383df3012fa315,7.8,1,3,300,0
211f1095374c03c2,8.2,0,3,300,0
c1dc60135c2b5a7d,8.2,1,2,300,0
1c61c3fd06cffd6b,5.6,4,5,300,0
dd112ed5382ef567,10.0,0,1,300,0
e2437f83efd55c4d,9.7,0,2,300,0
259a6ca69c7ab50d,6.7,1,3,300,0
00ee8452e28c8477,5.1,5,9,300,0
a8ddf49f0d8faadd,10.0,0,5,300,0
8bf86592ac6ad034,5.0,2,5,300,0
5a162c8a3fd031d6,9.4,0,1,300,0
d86f5bfe199b5778,10.0,0,1,300,0
4b71a5e8b7b896cb,6.8,1,4,300,0
af2a0e3709168dbc,7.5,1,1,300,0
78bf8542aa7629c7,6.6,3,4,300,0
af0b5358bdc4bcd0,10.0,0,1,300,0
18094ea5f74b774c,6.8,1,3,300,0
f2d7717f9486e2b0,7.2,1,5,300,0
85aea231f05a1880,7.7,0,1,300,0
09d69cb717f2f6dd,8.4,0,1,300,0
44c29b59b1ec471b,9.6,0,2,300,0
fbb2a60ca5065984,6.3,0,0,300,0
002642cbdfc2c968,9.0,0,1,300,0
8dd49aaa9f3a87a8,9.5,0,3,300,0
87fdf6f0656a5019,7.0,1,3,300,0
15cf37d5db6279b5,9.0,1,1,300,0
cdfadf3a6d96258c,4.7,2,5,300,0
0153bf92587f7ae1,10.0,0,1,300,0
2e10acd95462fc6e,8.5,0,0,300,0
febba562304bb66e,6.0,3,5,300,0
6b5ad1fe8afb5bbc,7.1,2,5,300,0
0258b9b63fdbe594,6.8,1,1,300,0
50c2e922e5aebc56,10.0,0,3,300,0
16aa4d047d3e9e97,10.0,0,3,300,0
d8d79a64d6a69dcf,10.0,0,0,300,0
5a41646ba49cc1d8,10.0,0,5,300,0
121ef73e3f733755,8.1,1,4,300,0
1284abca7fc2c674,7.4,1,2,300,0
202fbcc64869f84e,6.0,1,3,300,2
291e18515f0ca00b,10.0,0,2,300,0
3cfc3cd906cb762e,7.6,0,0,300,0
9fa3226bd5dc9e3f,7.6,0,1,300,0
debd9f8cfe6403d0,7.8,1,2,300,0
cc2f561a5a85f080,10.0,0,2,300,0
be3bad5d15aec57d,8.4,1,2,300,0
f65352e2e05fa5cc,7.3,0,1,300,0
223b4af0968a6630,8.9,0,1,300,0
57e8fc18246335ed,5.7,2,2,300,0
8349a4c2557b938c,7.6,1,2,300,0
d5174f2c92ea80a2,5.6,0,2,300,0
a46a0dc88082f907,9.4,0,2,300,0
bff1d2f3d50cc116,9.9,0,1,300,0
d53357190b023ccf,7.8,1,1,300,0
f7c6d305d2eac91f,7.7,2,4,300,0
b8ddbd254160f184,9.1,0,0,300,0
a623f26cc11229f6,8.0,0,1,300,0
3e7efae27ba100da,9.2,0,3,300,0
fba7a79fd71356ab,10.0,0,4,300,0
3d796c222083e971,9.4,1,2,300,0
8ee98f8354823b3a,6.7,2,2,300,0
13a85154b7921785,6.8,1,2,300,0
88f46df28cd7592e,6.4,3,4,300,0
632447109ca9c6fd,8.5,0,0,300,0
9e9cf365b7de9681,7.8,2,2,300,0
4967bc3d97ba89d3,10.0,0,4,300,0
91347c28bf29b48a,10.0,0,3,300,0
1b83b1cc3d72d9b2,8.0,2,3,300,0
45bae3abe5b5ea66,9.8,0,1,300,0
6c28ec72f1f9c600,7.7,4,6,300,0
09410a95acfbc171,9.6,1,3,300,0
f2c9499be6a7f03c,7.0,1,3,300,0
257512979b8114c5,8.3,1,2,300,0
69e885c05c897e79,8.7,0,0,300,0
4f95310262769f25,6.2,2,2,300,0
694a79a2ed9331ec,6.2,1,3,300,0
17a42efb2a2fa037,9.8,0,1,300,0
e2429faf95f62a4b,9.2,0,3,300,0
8436a7379f6fb91d,8.3,0,3,300,0
2f5f74222a51195d,8.7,2,3,300,0
c1383c73ce9fd293,10.0,0,5,300,0
640c91d61b00c962,10.0,0,0,300,0
de5ec5968d456938,8.7,1,3,300,0
1515b8179124626d,9.9,1,2,300,0
ab3499f43fa79e12,8.0,2,5,300,0
0c46b32c4521dba5,8.0,2,3,300,0
2fa81ebf7f8140c5,6.4,1,2,300,0
f89a19f25162eea4,8.8,0,4,300,0
29cc62518a2529d2,8.7,1,2,300,0
6821f5b513bc43c5,7.6,2,5,300,0
40fa0290f548af1f,10.0,0,3,300,0
f7bb1032ef697582,7.0,0,5,300,0
15dac1afbc77cd74,10.0,0,5,300,0
cc13ac3250f574d5,7.0,2,5,300,0
2680b3554217e72b,5.1,3,7,300,3
2b65d9b3735a884a,6.2,0,3,300,0
7b3d873fc9c1da1f,9.2,0,3,300,0
0fbecaa945ebc5d4,7.8,0,2,300,0
23bfea0aca4e86b3,9.0,0,0,300,0
19919242976b921f,7.4,1,1,300,0
47b531eb2adde2f3,8.7,0,3,300,0
a69dcd76c5e5bff9,7.4,0,1,300,0
d635769a718a0036,6.1,1,4,300,0
fab3d90acaffed7d,5.0,2,7,300,0
d67e518af3cc8eb2,9.5,0,2,300,0
05c9228222c110fe,7.9,0,3,300,0
de95363905425c46,6.0,1,3,300,0
4bad59637fc3a3b4,8.8,1,1,300,0
a524aa98d184688e,9.3,0,4,300,0
710cb217ad090379,6.1,2,3,300,0
8dd6c472190db5ce,8.6,1,1,300,0
1148265e1bb3b283,8.7,0,4,300,0
49b559d0549b9c4c,7.4,1,3,300,0
dfc7c951bb641255,10.0,2,4,300,0
3996e5c9123723c0,5.8,3,8,300,0
5a55d7d2610ddbc0,7.8,1,2,300,0
343482726717588d,8.6,0,1,300,0
fa192e4b7bf19258,7.1,2,2,300,0
3293ded4a4982cb2,7.6,0,0,300,0
59774344c7bfaa6b,8.0,1,6,300,0
a67830c53411f795,6.7,0,1,300,0
216b48065a505759,10.0,0,1,300,0
e84862672cea05c5,6.4,2,7,300,0
7dcf53d14ac1792e,10.0,0,2,300,0
d04ca9dc00d698d0,9.3,1,5,300,0
84262af0df5ae90d,9.7,0,0,300,0
0b2ddac576d39b41,10.0,0,0,300,0
24f4c0d734e171eb,9.0,1,4,300,0
6b220cc7df46218c,7.9,0,0,300,0
d25ec96d7208a920,7.2,1,4,300,0
b377f9d3e4411ead,9.9,0,1,300,0
e20af7255d82508c,8.7,0,3,300,0
012119a296663568,10.0,0,3,300,0
1d78aa50f02d0e5a,8.2,0,0,300,0
1e17c202804e106c,10.0,1,2,300,0
22cc8b1199ce53ec,9.4,0,3,300,0
94cf170b4bf2e41e,8.2,0,1,300,0
a4cb007fe8a7a218,9.7,0,2,300,0
429217c5b8ccf2df,8.1,0,1,300,0
b01143f518d2de8f,9.6,0,1,300,0
8ae742275447aaee,10.0,0,1,300,0
0349c7ff52621d69,7.7,0,2,300,0
5813bed6eb5a05f8,7.4,2,7,300,0
49bf7745615b5e4b,6.1,3,5,300,0
c57a5515548f2f3b,8.9,1,2,300,0
165b6e3bc87559ed,5.1,3,5,300,0
5f44616ef26a1129,7.6,0,5,300,0
fc2f75dc34a4b737,9.9,0,1,300,0
09f3fadb6542e4c8,5.9,2,3,300,0
0db949812292bbe1,9.6,0,3,300,0
7f236eb3d334d7e9,7.4,3,3,300,0
fb50176d093f8d2d,10.0,0,4,300,0
3bd08c6cfe1074da,9.2,0,3,300,0
e88e57818ff9efa7,10.0,0,1,300,0
030fbdc7617e8da1,10.0,1,4,300,0
719014a75b645101,7.9,1,1,300,0
3204e83727cf178e,10.0,0,4,300,0
17eab75ffb16598d,9.2,0,2,300,0
0475d0d01fe39162,9.1,0,1,300,0
f11b74b1c91bdf51,7.7,0,0,300,0
5c27e260b70c429e,10.0,0,6,300,0
4bc95ed307ebcb22,8.6,1,3,300,0
bbaa8c0a5792d8f2,7.6,1,3,300,0
2c13ff5952895981,10.0,0,2,300,0
08ac6b4325c56c78,6.3,0,2,300,0
83dad426522f55e2,7.6,0,3,300,0
84cf14d1631762ad,6.7,1,3,300,0
e17f87d6ce6bbe44,7.3,1,3,300,0
4e80e4195199ab9c,9.9,0,0,300,0
65e44041f9f9a9da,7.9,1,2,300,0
e2516261f0cf9f98,7.3,2,3,300,0
6e39979d720fabe4,6.9,0,3,300,0
6d44dbb00eceae09,7.5,1,1,300,0
fa67b38943878868,9.3,0,1,300,0
c16cd578f2e938cd,10.0,0,2,300,0
d7b6476b7d4c8e53,7.8,1,4,300,0
4e1670453a9bf91f,6.1,1,1,300,0
8603891169bb9f53,8.0,0,5,300,0
e0910301bd6836fa,9.3,0,2,300,0
aac3314b78694800,10.0,0,4,300,0
1bd63f32cea6105e,9.8,0,3,300,0
f44b3596dc002366,10.0,0,4,300,0
d1ad3b9140874aeb,9.0,0,0,300,0
ea30661a76c6b5da,9.5,0,2,300,0
06043ab4d0f03130,8.3,0,0,300,0
0f2864c529606fa7,7.1,1,3,300,0
e5bf4b896e482067,8.8,1,5,300,0
c7aca2772e2dfaeb,9.5,0,2,300,0
33bea606ec9e0adc,7.2,1,4,300,0
d7bbc31f767eafc1,7.1,1,3,300,0
185c5ff868224cd1,7.2,2,6,300,0
9726a9e5ae11ae62,8.5,0,0,300,0
b3f2765afbcdf0c0,7.7,1,1,300,0
8564665241787dba,6.8,1,3,300,0
847ac068ed2a6482,9.8,0,2,300,0
e06447dc9a1a43ef,10.0,0,2,300,0
2f470a4b136cf25e,10.0,0,3,300,0
fc2ed8d5bbe1b323,6.8,3,5,300,0
042f77567affc95f,7.6,1,3,300,0
e19e902de1d27e12,5.3,0,1,300,0
2a9b1f55e0a9b92b,10.0,1,4,300,0
fcf3a9a7976a384b,3.8,0,1,300,0
fc75fe3ae298424f,6.4,3,3,300,0
598bf7060b3972c9,7.7,0,3,300,0
238eb7c4379b5d1b,7.2,0,1,300,0
544d805f8bd4967f,8.7,1,4,300,0
ef9ff948ae34834f,9.2,1,4,300,0
85419055e8f1f071,7.3,1,4,300,0
62cf38454895ebe3,6.0,4,4,300,0
00d0ceb7cc2765fb,8.9,0,0,300,0
12b7124639192274,8.0,1,2,300,0
ffe7af5666c983d4,9.7,0,3,300,0
60688890db4807c5,7.0,0,1,300,0
9e8ec3b26c1f5e38,7.5,1,1,300,0
8660c44d3ffe11c5,6.6,0,4,300,0
c9079cca0b96937b,7.6,0,2,300,0
1b07979e8fde1467,9.1,0,3,300,0
aaeb1b4b8619fd82,9.7,0,0,300,0
10ef4d213883ba4a,8.1,0,1,300,0
d8567ec551afd3b3,6.5,3,5,300,0
b2625e8eea0b9124,6.4,6,9,300,0
f43c31b1a032f99d,9.8,0,2,300,0
d2114a93c6f102ec,9.5,0,3,300,0
573e10ee39b5d66f,8.7,0,2,300,0
906ced921a6c9c6a,7.1,1,4,300,1
7183a4b05fa68aae,6.4,4,6,300,0
f80252a51f25880f,6.0,2,3,300,1
9c97944f53db8aef,10.0,0,0,300,0
d19008eb6cb60b4b,9.3,0,0,300,0
894366f8d7397c77,6.7,0,3,300,0
556ecb71a084024d,7.6,0,2,300,0
78cb69ec2f78addf,8.4,1,1,300,0
dee60789b1cdceb0,10.0,0,3,300,0
d11e69ebba64df2d,8.9,1,1,300,0
533e1a78967837bb,10.0,1,3,300,0
380cb23f74845ad6,10.0,0,3,300,0
5c84b88cedc84bbe,7.3,3,4,300,0
e41c2812a94f44e8,10.0,1,3,300,0
7ae52bb9c5cab0c7,6.4,1,4,300,0
3a03858501c89663,9.1,1,3,300,0
44700f6e62478343,7.3,1,4,300,0
6bab4dfa1388b608,10.0,0,1,300,0
35d35962d6974f1f,8.0,0,0,300,0
