customer_id,campaigns_exposed,total_impressions,total_clicks,total_conversions,primary_channel
9e9cf365b7de9681,6,60,1,0,Social_Media
4967bc3d97ba89d3,8,62,0,0,Email_Promotion
91347c28bf29b48a,6,47,1,0,Online_Display
1b83b1cc3d72d9b2,3,31,0,0,Social_Media
45bae3abe5b5ea66,5,62,0,0,Online_Display
6c28ec72f1f9c600,8,71,2,0,Search_Ads
09410a95acfbc171,8,60,3,1,Email_Promotion
f2c9499be6a7f03c,8,44,2,0,TV_Commercial
257512979b8114c5,5,39,2,1,Search_Ads
69e885c05c897e79,5,28,0,0,Email_Promotion
4f95310262769f25,8,69,2,0,Direct_Mail
694a79a2ed9331ec,8,55,0,0,Direct_Mail
17a42efb2a2fa037,4,32,1,0,TV_Commercial
e2429faf95f62a4b,5,25,0,0,Referral_Program
8436a7379f6fb91d,3,20,0,0,Search_Ads
2f5f74222a51195d,8,51,1,0,SMS_Offer
c1383c73ce9fd293,3,33,3,0,TV_Commercial
640c91d61b00c962,4,27,0,0,Online_Display
de5ec5968d456938,4,41,1,0,Referral_Program
1515b8179124626d,8,63,1,0,Email_Promotion
ab3499f43fa79e12,6,52,3,0,SMS_Offer
0c46b32c4521dba5,8,63,0,0,Search_Ads
2fa81ebf7f8140c5,4,29,0,0,Search_Ads
f89a19f25162eea4,8,63,1,0,Social_Media
29cc62518a2529d2,8,73,2,0,Online_Display
6821f5b513bc43c5,4,16,0,0,Referral_Program
40fa0290f548af1f,8,65,1,0,Social_Media
f7bb1032ef697582,8,71,2,0,Direct_Mail
15dac1afbc77cd74,8,72,1,0,SMS_Offer
cc13ac3250f574d5,7,45,0,0,Online_Display
2680b3554217e72b,5,40,3,1,SMS_Offer
2b65d9b3735a884a,4,22,2,0,Referral_Program
7b3d873fc9c1da1f,8,54,1,0,Social_Media
0fbecaa945ebc5d4,7,56,3,0,Referral_Program
23bfea0aca4e86b3,6,43,0,0,Referral_Program
19919242976b921f,4,20,0,0,TV_Commercial
47b531eb2adde2f3,5,27,0,0,TV_Commercial
a69dcd76c5e5bff9,8,66,0,0,Email_Promotion
d635769a718a0036,8,71,3,1,Online_Display
fab3d90acaffed7d,8,52,1,0,TV_Commercial
d67e518af3cc8eb2,8,56,3,0,Email_Promotion
05c9228222c110fe,7,67,1,0,Search_Ads
de95363905425c46,2,16,0,0,Email_Promotion
4bad59637fc3a3b4,6,45,2,0,TV_Commercial
a524aa98d184688e,2,7,0,0,TV_Commercial
710cb217ad090379,8,53,1,0,Search_Ads
8dd6c472190db5ce,4,34,0,0,SMS_Offer
1148265e1bb3b283,8,76,3,0,SMS_Offer
49b559d0549b9c4c,0,0,0,0,None
dfc7c951bb641255,7,57,2,1,Online_Display
3996e5c9123723c0,8,64,3,0,Online_Display
5a55d7d2610ddbc0,8,76,2,1,Search_Ads
343482726717588d,8,65,1,0,Direct_Mail
fa192e4b7bf19258,8,66,3,0,Online_Display
3293ded4a4982cb2,8,69,3,1,Email_Promotion
59774344c7bfaa6b,8,64,3,2,SMS_Offer
a67830c53411f795,7,44,0,0,SMS_Offer
216b48065a505759,8,52,2,0,SMS_Offer
e84862672cea05c5,7,58,2,1,Online_Display
7dcf53d14ac1792e,8,65,3,0,SMS_Offer
d04ca9dc00d698d0,8,49,1,0,SMS_Offer
84262af0df5ae90d,8,56,1,0,Referral_Program
0b2ddac576d39b41,6,66,2,0,Email_Promotion
24f4c0d734e171eb,7,46,0,0,Online_Display
6b220cc7df46218c,8,56,1,1,TV_Commercial
d25ec96d7208a920,8,65,0,0,SMS_Offer
b377f9d3e4411ead,6,66,4,0,Email_Promotion
e20af7255d82508c,8,68,2,0,Online_Display
012119a296663568,4,17,0,0,SMS_Offer
1d78aa50f02d0e5a,8,58,0,0,SMS_Offer
1e17c202804e106c,3,37,0,0,TV_Commercial
22cc8b1199ce53ec,6,63,2,0,Online_Display
94cf170b4bf2e41e,3,9,1,0,Direct_Mail
a4cb007fe8a7a218,1,19,0,0,Search_Ads
429217c5b8ccf2df,8,64,1,0,Social_Media
b01143f518d2de8f,7,59,2,1,TV_Commercial
8ae742275447aaee,5,32,1,1,SMS_Offer
0349c7ff52621d69,4,32,0,0,Email_Promotion
5813bed6eb5a05f8,1,15,0,0,Online_Display
49bf7745615b5e4b,7,42,1,0,Search_Ads
c57a5515548f2f3b,6,48,0,0,Email_Promotion
165b6e3bc87559ed,7,42,3,1,TV_Commercial
5f44616ef26a1129,2,6,0,0,Direct_Mail
fc2f75dc34a4b737,8,79,4,0,SMS_Offer
09f3fadb6542e4c8,7,72,4,1,Social_Media
0db949812292bbe1,3,18,0,0,Referral_Program
7f236eb3d334d7e9,3,20,0,0,Online_Display
fb50176d093f8d2d,8,63,1,0,SMS_Offer
3bd08c6cfe1074da,5,45,3,2,TV_Commercial
e88e57818ff9efa7,8,56,0,0,TV_Commercial
030fbdc7617e8da1,8,76,2,1,Social_Media
719014a75b645101,8,74,1,0,Direct_Mail
3204e83727cf178e,8,69,2,0,TV_Commercial
17eab75ffb16598d,3,31,1,0,Referral_Program
0475d0d01fe39162,7,48,2,0,TV_Commercial
f11b74b1c91bdf51,3,41,1,0,Social_Media
5c27e260b70c429e,8,75,1,0,Direct_Mail
4bc95ed307ebcb22,1,4,0,0,SMS_Offer
bbaa8c0a5792d8f2,7,40,0,0,Online_Display
2c13ff5952895981,6,32,2,1,Email_Promotion
08ac6b4325c56c78,8,55,3,2,Search_Ads
83dad426522f55e2,4,45,0,0,Online_Display
84cf14d1631762ad,7,42,1,0,SMS_Offer
e17f87d6ce6bbe44,6,49,1,0,Referral_Program
4e80e4195199ab9c,5,38,0,0,Search_Ads
65e44041f9f9a9da,6,37,1,0,Search_Ads
e2516261f0cf9f98,2,34,0,0,Social_Media
6e39979d720fabe4,8,58,1,0,Social_Media
6d44dbb00eceae09,4,44,0,0,Online_Display
fa67b38943878868,8,52,3,0,Online_Display
c16cd578f2e938cd,7,77,0,0,Search_Ads
d7b6476b7d4c8e53,8,74,3,1,Online_Display
4e1670453a9bf91f,8,50,2,1,Referral_Program
8603891169bb9f53,3,27,2,2,SMS_Offer
e0910301bd6836fa,4,36,0,0,Email_Promotion
aac3314b78694800,3,16,0,0,Online_Display
1bd63f32cea6105e,7,41,0,0,TV_Commercial
f44b3596dc002366,6,56,0,0,Social_Media
d1ad3b9140874aeb,8,74,2,0,Search_Ads
ea30661a76c6b5da,4,29,2,0,Search_Ads
06043ab4d0f03130,6,38,0,0,Search_Ads
0f2864c529606fa7,7,66,4,0,Direct_Mail
e5bf4b896e482067,8,75,3,0,Online_Display
c7aca2772e2dfaeb,5,36,0,0,Social_Media
33bea606ec9e0adc,4,24,1,0,Search_Ads
d7bbc31f767eafc1,5,39,0,0,SMS_Offer
185c5ff868224cd1,8,62,4,1,Referral_Program
9726a9e5ae11ae62,5,34,1,0,SMS_Offer
b3f2765afbcdf0c0,4,33,2,0,Referral_Program
8564665241787dba,7,63,1,0,Direct_Mail
847ac068ed2a6482,5,36,0,0,Online_Display
e06447dc9a1a43ef,6,52,0,0,Direct_Mail
2f470a4b136cf25e,6,54,1,1,Search_Ads
fc2ed8d5bbe1b323,4,58,0,0,Online_Display
042f77567affc95f,8,62,2,0,Referral_Program
e19e902de1d27e12,7,50,1,0,TV_Commercial
2a9b1f55e0a9b92b,8,60,0,0,Email_Promotion
fcf3a9a7976a384b,7,50,3,0,Direct_Mail
fc75fe3ae298424f,4,59,1,0,Online_Display
598bf7060b3972c9,6,43,4,1,Search_Ads
238eb7c4379b5d1b,3,25,0,0,Email_Promotion
544d805f8bd4967f,5,38,0,0,Search_Ads
ef9ff948ae34834f,4,39,0,0,Online_Display
85419055e8f1f071,7,41,4,0,Online_Display
62cf38454895ebe3,5,56,0,0,Social_Media
00d0ceb7cc2765fb,8,77,3,0,Email_Promotion
12b7124639192274,2,8,0,0,Direct_Mail
ffe7af5666c983d4,6,56,0,0,Direct_Mail
60688890db4807c5,8,57,2,0,Social_Media
9e8ec3b26c1f5e38,2,17,0,0,Search_Ads
8660c44d3ffe11c5,5,34,1,0,Online_Display
c9079cca0b96937b,5,51,0,0,TV_Commercial
1b07979e8fde1467,5,43,0,0,Direct_Mail
aaeb1b4b8619fd82,5,58,0,0,Social_Media
10ef4d213883ba4a,8,57,0,0,Email_Promotion
d8567ec551afd3b3,8,62,1,0,TV_Commercial
b2625e8eea0b9124,4,37,2,0,Search_Ads
f43c31b1a032f99d,7,50,0,0,Direct_Mail
d2114a93c6f102ec,7,63,2,0,Social_Media
573e10ee39b5d66f,1,7,0,0,SMS_Offer
906ced921a6c9c6a,6,58,0,0,Direct_Mail
7183a4b05fa68aae,7,56,1,0,SMS_Offer
f80252a51f25880f,2,22,0,0,Social_Media
9c97944f53db8aef,4,41,2,0,Online_Display
d19008eb6cb60b4b,8,54,2,1,Email_Promotion
894366f8d7397c77,7,52,1,0,Email_Promotion
556ecb71a084024d,5,44,2,2,TV_Commercial
78cb69ec2f78addf,8,64,6,0,SMS_Offer
dee60789b1cdceb0,4,31,0,0,TV_Commercial
d11e69ebba64df2d,7,63,2,0,Online_Display
533e1a78967837bb,2,10,0,0,SMS_Offer
380cb23f74845ad6,6,38,1,0,TV_Commercial
5c84b88cedc84bbe,4,16,0,0,Direct_Mail
e41c2812a94f44e8,5,44,0,0,Social_Media
7ae52bb9c5cab0c7,7,58,0,0,Referral_Program
3a03858501c89663,3,16,0,0,Referral_Program
44700f6e62478343,5,38,0,0,Online_Display
6bab4dfa1388b608,2,8,1,0,Email_Promotion
35d35962d6974f1f,4,26,1,1,Direct_Mail
24de0acaa009828b,7,65,0,0,Social_Media
20cecd006df6857c,6,61,1,0,Online_Display
8c24ecc4941cd392,2,14,0,0,TV_Commercial
04b4967117f0851b,8,49,3,0,Direct_Mail
cb67d888af50317d,8,56,1,0,Social_Media
6ba75703d959951e,7,36,2,0,Referral_Program
62ba1624cb791336,7,51,2,0,TV_Commercial
63a024966273112d,6,45,1,0,Social_Media
25c8f2130702db65,7,42,1,1,Email_Promotion
6a87330d2d6fc2d3,0,0,0,0,None
631b15480c082188,4,32,1,0,Direct_Mail
261b086506942de1,8,61,1,0,TV_Commercial
a5c4b185ec7f9564,6,55,0,0,Online_Display
820a78a1d7535101,7,39,0,0,Search_Ads
67b10129e0860902,2,9,0,0,SMS_Offer
8d7371bc12ba1bf5,4,38,1,0,Search_Ads
18466296031afb5e,7,62,3,0,Email_Promotion
1dab971c42f42245,8,80,4,0,TV_Commercial
490cab4b45be04d3,4,20,1,0,Search_Ads
fa299cd290d16eda,8,64,4,0,Referral_Program
c9b34df2a0279f64,4,33,1,0,Search_Ads
df0637975124a883,7,44,3,0,SMS_Offer
623c56eace2ebbdb,8,58,0,0,Social_Media
3542561c6ea7ebb3,3,13,0,0,Direct_Mail
04b6a9dbd2572d09,7,52,1,0,Social_Media
76232b4c7b9b9b7a,3,21,1,0,Direct_Mail
bd44efacb3d627d1,3,14,1,0,Referral_Program
00452c5d50b4fc34,3,8,0,0,Email_Promotion
5da99df349f97c0c,8,71,1,0,Social_Media
c9ad8c0d95083a44,8,66,4,0,Social_Media
0081ef3a4f0ec4d6,7,51,0,0,Email_Promotion
9431c2016b61c6f5,3,27,0,0,Referral_Program
4ebe82fe2dcfb42a,4,58,5,0,Direct_Mail
56083f9938fc6529,6,50,0,0,Email_Promotion
cbe7cb7633f19cee,7,65,0,0,Email_Promotion
993d231492bd30c7,8,63,2,0,TV_Commercial
78a2067032a3e3b8,8,58,1,0,Direct_Mail
a881a5858e942818,8,58,1,0,SMS_Offer
712f6a2dcd964538,7,68,2,0,Online_Display
5f426b9c763fcb36,4,18,1,0,Direct_Mail
f896907dde7eda15,6,37,2,0,Email_Promotion
2d11f5c0106f9949,4,23,1,0,Search_Ads
6ee7963640b0b960,4,39,0,0,Online_Display
dff7e5744301badf,8,63,3,0,Social_Media
91a29d542e6ea6e7,6,41,0,0,TV_Commercial
30539e47d527881b,7,50,1,0,Online_Display
63374ae489f78240,7,52,0,0,SMS_Offer
ba4db0bc199f4736,4,35,1,0,Email_Promotion
efbebef9f9247cd4,3,28,1,0,Online_Display
f5355a73179d68d4,4,27,0,0,Social_Media
dddae50e418b848f,8,57,2,0,Email_Promotion
578b0451f88dcc0a,7,55,1,0,Search_Ads
a76c789961f00a90,3,13,0,0,TV_Commercial
f0b8dc8341d75789,7,47,0,0,Email_Promotion
2537b1119acdb6c7,5,43,0,0,Online_Display
0d1e04ced37ed2ab,7,63,2,0,SMS_Offer
5b8f0f32108a5748,4,28,1,0,Online_Display
3fb9b9717fceb085,6,43,2,0,Email_Promotion
2a25308c251b33f5,5,40,2,0,Email_Promotion
c353c728761ce11f,6,62,2,0,Search_Ads
bf502f870f763dce,8,61,1,0,TV_Commercial
924b840fee84b833,8,62,3,1,Online_Display
812364671cb9446d,6,50,1,0,Social_Media
b50edcad929207ca,4,42,0,0,Search_Ads
54b3d87818463b4c,5,38,1,0,Search_Ads
ab7d9601dce32465,6,45,0,0,Online_Display
7991c76407f41824,1,7,1,1,Referral_Program
9cca51631aa9942c,7,40,0,0,Referral_Program
b45fc4c1721b3944,3,19,1,0,Online_Display
8a1c82759b07e94b,6,61,0,0,Online_Display
c84d0cad75c12fbe,4,29,1,0,Online_Display
cb2c7b9655886ed0,7,65,2,0,Social_Media
b9ca5c021b75355b,7,62,0,0,SMS_Offer
a6cb0cb00ba3b3d5,8,63,6,1,Social_Media
86a604c7ac9b09ef,8,56,0,0,Online_Display
4173230a68fb70c3,6,51,1,0,Search_Ads
eef1ca32210af929,8,75,1,0,TV_Commercial
c555f331cc7d4d44,8,56,1,0,Direct_Mail
9b5897a3cd465548,2,10,0,0,Email_Promotion
c3b4de34bda1051d,4,26,0,0,SMS_Offer
2288bb4e7f4bd78c,5,42,1,0,Direct_Mail
0498bd2574a395ce,4,17,0,0,TV_Commercial
5ddf499cb13a8ecf,7,30,0,0,TV_Commercial
9947d4f79c7ccc27,7,46,2,0,Referral_Program
cd40f70c3df55808,7,54,2,0,Referral_Program
979eac7a0796a22c,5,48,0,0,Referral_Program
f52fc307050ad27f,8,70,2,0,Search_Ads
be219dacc70edcfa,2,19,0,0,Search_Ads
29797f033a6bfd88,8,63,1,0,Referral_Program
64cf7c3833d35c3e,4,27,2,0,Direct_Mail
df750848ccd3b87f,5,41,0,0,Online_Display
9f845332a30a2036,8,68,0,0,Email_Promotion
7ac21fa4c2d2737f,1,2,0,0,Email_Promotion
c40a0c76f196b9c6,4,24,0,0,Direct_Mail
bfc6f37b83e1fbb6,8,55,4,0,Social_Media
a72249635720e0c7,4,30,0,0,Search_Ads
29b738fc0b8f82d0,8,68,5,0,Email_Promotion
4fc8b69df6eebc25,7,49,2,1,Online_Display
c18bd39ff97d1088,8,51,0,0,Social_Media
0ab30183b2b80595,1,20,0,0,Search_Ads
ba64bd8cab1e9d06,6,49,3,0,Email_Promotion
cde2604a405bed75,2,11,0,0,Referral_Program
5568248bc873d714,6,39,1,0,Social_Media
94b45ff5badc2390,6,61,2,0,Email_Promotion
b5e1aa81e995fbf6,7,52,0,0,Online_Display
9fddaf12c1e2fd9c,4,21,0,0,Email_Promotion
828e13874a18125f,7,67,3,2,TV_Commercial
92b12280e5cb2e42,5,28,1,0,Direct_Mail
ffb1633e32414f5f,8,62,1,0,Email_Promotion
9676dd7354e2b6c9,4,28,1,0,TV_Commercial
7bfe538ced5893c9,6,72,0,0,Referral_Program
6928b12ba5176b50,6,41,1,0,Direct_Mail
250fbae260809628,7,45,1,0,Online_Display
30b1d393fb47f642,2,21,1,0,Referral_Program
bc0540b95a19a5ea,4,60,3,0,Direct_Mail
a5bb0e6224208736,8,60,3,0,Direct_Mail
c49bbc5150afbe36,8,46,3,0,Email_Promotion
1b87c3b657e0d76a,8,76,2,0,Social_Media
f2cac3aa97264032,5,29,0,0,Email_Promotion
dca9e58fbad97a8e,4,42,2,0,Email_Promotion
7f58f7db99c0135b,8,69,2,0,Direct_Mail
dc586daf0f345f02,8,62,2,0,Social_Media
6f995bb9e7edd122,8,67,1,0,Referral_Program
5b7f005677e765e5,3,26,0,0,Referral_Program
9fb848bc717eb284,4,51,2,1,Social_Media
b6444e0c74c96aa2,5,60,0,0,Direct_Mail
1e9a5da124bbb2f2,7,54,0,0,SMS_Offer
572b83cd0eb3f2e8,6,37,2,0,SMS_Offer
d02ded122e43f9f8,6,38,0,0,TV_Commercial
41b7a7747d87c115,7,51,1,0,Online_Display
6bcf6ace6d31a3d6,4,53,1,0,Social_Media
9370a4432f2a717b,8,66,2,0,Referral_Program
f055cc01af742120,7,56,2,0,Search_Ads
68e97c0ee5495265,5,44,2,0,Email_Promotion
01230043d5aa8877,8,69,4,0,Online_Display
36c7abe48603852f,5,36,0,0,SMS_Offer
1eaa75aa25cdce5d,2,6,0,0,Referral_Program
50de94a836ca76ff,6,45,2,1,Direct_Mail
7987a24c8e722da4,5,38,0,0,Social_Media
f386c9322bdcc3be,6,41,1,1,Online_Display
e8619008147c2510,6,40,0,0,Referral_Program
73eb19b50be2abd6,6,53,2,0,Direct_Mail
5f07462135f9dc17,8,57,3,0,Email_Promotion
680b473a1731954d,7,47,0,0,Email_Promotion
c3969d3423787309,6,31,0,0,TV_Commercial
34b97c5154037204,5,59,0,0,Email_Promotion
fe47a170ec8f63f6,8,46,2,1,Online_Display
71450111140ab10c,8,64,2,0,Direct_Mail
d6d4d11961061838,8,58,2,0,Referral_Program
cd0c77046fba61ed,7,56,0,0,Email_Promotion
8236b69dbcf62ce4,3,33,0,0,Social_Media
d2f5145f1c71f02e,2,19,0,0,Email_Promotion
801a0ff683da915a,6,28,0,0,Social_Media
32cae035d0ec7a34,5,48,1,1,Search_Ads
90e3aae3f2bf8279,2,20,0,0,Search_Ads
d6b748996139dc7d,5,53,2,0,Search_Ads
2ef735a6917399d5,6,46,2,0,Direct_Mail
69a2b524a82e3833,8,70,6,1,Social_Media
4796bd86324f5e29,1,6,0,0,Referral_Program
0e3f118730212312,8,82,3,0,Social_Media
2145582773e75ebe,8,64,2,0,Direct_Mail
0af6621a19ddf686,4,19,0,0,Referral_Program
bfb3d0ec4d92c2be,5,31,0,0,SMS_Offer
c9a08a601d39aca9,7,51,1,0,SMS_Offer
975c797e88a6f949,6,57,2,0,SMS_Offer
616d5ece836f9b94,2,3,0,0,TV_Commercial
5888b28e4441fcef,8,76,1,0,Social_Media
c7c0e86d7f17a908,8,74,3,0,Email_Promotion
1a9ac33f7fbcc83e,4,42,2,0,Email_Promotion
2503e4b5d2f03af7,7,56,3,0,Search_Ads
fcd1fd6a9ad7418f,8,71,0,0,Social_Media
4c8092e80e6bb6fb,4,37,1,1,Search_Ads
75d8e30f7b9fa06e,8,64,4,0,Direct_Mail
f5e4cad06d671747,5,35,0,0,SMS_Offer
07273a455974f174,8,62,1,0,Search_Ads
8da453c01e81947d,7,67,1,0,Direct_Mail
fe12e70a072d3c25,4,16,0,0,SMS_Offer
51208cca56c22826,6,48,0,0,Direct_Mail
19e31bd6931a1a04,6,45,0,0,TV_Commercial
ff850ca6134630c9,6,49,3,0,SMS_Offer
23731457744c6f56,6,54,1,0,Referral_Program
a78161ee2513f62f,3,30,0,0,Email_Promotion
1ef2c5048e9e8add,6,51,2,0,Online_Display
3319e37e72262971,7,62,0,0,Online_Display
85ee28b9247e6d0b,8,72,4,1,Online_Display
9dd1c80678801e4b,3,32,0,0,Social_Media
c0853ce0ea19651b,2,9,0,0,Email_Promotion
22ab16171df91383,8,68,3,0,Direct_Mail
1acfef4a734e1597,8,80,2,0,TV_Commercial
0b54234bf3739755,3,16,0,0,Email_Promotion
3d88f9e55af40d81,4,30,2,0,SMS_Offer
5759969a207a986f,5,37,0,0,SMS_Offer
9a6431a962837541,2,29,2,0,Search_Ads
0a98431da25df960,8,57,0,0,Search_Ads
f8756be2294fe665,8,62,2,0,TV_Commercial
f6336795a074089b,7,52,0,0,Email_Promotion
79e001c71749284e,8,56,1,0,Referral_Program
f42324a7938f10d9,5,38,0,0,Email_Promotion
b31a0f8d47f261ae,3,12,0,0,Direct_Mail
8a5cb60fa8848ae1,3,19,0,0,SMS_Offer
290ce6996b1ed18f,7,60,3,0,Social_Media
e468c061b010d248,6,59,1,0,Online_Display
98564b000c7772ab,5,56,1,1,Search_Ads
372be4020c8dac6d,8,56,3,0,Social_Media
30e7664ebdd486b9,5,25,1,0,Direct_Mail
49fc6158a64b2a37,6,49,2,1,Referral_Program
57257448d7c9be13,8,57,0,0,TV_Commercial
6907b8a4dd8f0596,4,26,0,0,Direct_Mail
609d922703d1306c,3,18,0,0,Referral_Program
d66fd518f1f3a6c5,7,48,3,0,Email_Promotion
87d4afdc2cbbeb67,4,23,0,0,Search_Ads
61c9cd12783fc33e,8,65,3,0,Search_Ads
51da314fc25dc04f,8,83,4,1,Online_Display
eae2e8a23ee5f28b,8,64,2,0,Social_Media
fbfec1cbe09e3c4d,6,75,3,0,TV_Commercial
480bfa7d1ffa7f92,2,6,0,0,Email_Promotion
c12c48b8539c8d78,5,29,0,0,Social_Media
1bf619546fcc0acf,3,26,2,1,Email_Promotion
37bc96847ee60916,5,32,0,0,TV_Commercial
f0f6f6082eb73336,6,50,2,0,Online_Display
9ccd8977a8399d1c,7,54,4,0,Email_Promotion
7d1159dc594d2a69,6,39,2,0,Search_Ads
c25759c392dc25d5,6,40,0,0,Online_Display
8d4507d04d181542,4,12,0,0,SMS_Offer
a0b8c9c791bf4527,8,68,3,1,Referral_Program
6923b7308a505cfb,6,53,1,0,Search_Ads
4566dac7cf40dace,8,64,0,0,Referral_Program
4c76f4967e8b2d96,5,31,2,0,Referral_Program
03658d56136c81c9,3,15,0,0,SMS_Offer
fb9f98d4e138994b,6,61,3,0,Email_Promotion
e9f0a18294b1aacf,7,59,4,0,SMS_Offer
06489b2a32101eb8,8,68,3,1,TV_Commercial
8c8fc3ceb274cc5e,5,37,1,0,Search_Ads
5fb39b0f59e541f3,8,51,0,0,Referral_Program
f0dfaab70a1fdbf6,6,46,1,0,Direct_Mail
fc20e405feeb1906,5,53,1,0,SMS_Offer
53e20fc80205de10,7,46,2,0,SMS_Offer
4a0775d5e59e58d5,7,54,3,0,TV_Commercial
e8ba54ba0753eb2a,8,72,3,0,Social_Media
7a052e6bcf0dce35,4,31,2,1,Online_Display
74021b9a70327eef,5,62,0,0,Search_Ads
5e4b933b0966a6ec,3,19,0,0,Online_Display
653afc51d07f640a,4,39,1,0,Social_Media
8597d080e6715451,4,41,0,0,SMS_Offer
8fb36c1331052c9c,2,7,0,0,SMS_Offer
6a7007ea5592ddb5,8,65,1,0,Direct_Mail
eaabcccb6923f7f1,8,62,1,0,Social_Media
d93ef076210f1a58,7,51,2,1,Online_Display
89825e142f4ac9db,8,60,2,1,SMS_Offer
ac32d7ec8d786206,8,63,1,0,Referral_Program
8fda2a4618742834,3,11,1,0,Direct_Mail
31d2029b6d9084b9,4,33,2,1,Search_Ads
77a9430b3d440cd9,7,49,0,0,SMS_Offer
49da7478eef33076,4,34,0,0,Online_Display
91e776643bc87535,4,36,1,0,SMS_Offer
dd49d4f7ff63e330,6,51,3,0,TV_Commercial
12bb0dd769a18138,8,66,2,0,Social_Media
7475ed9206ad1fe6,7,49,1,0,Search_Ads
34f78a691019fb09,2,10,0,0,SMS_Offer
533f48619e09b654,8,87,1,0,Direct_Mail
9ef9fa874187df8e,4,13,1,0,SMS_Offer
561e59aa66e11ab1,8,61,2,1,Direct_Mail
81b76c7ba6061a5c,2,8,0,0,TV_Commercial
6cde1572c1ca5873,7,46,2,0,TV_Commercial
a8d4859e09c4342b,5,52,0,0,TV_Commercial
c8fcdb841dfd3d56,4,22,0,0,SMS_Offer
c851d2ffd50c07eb,5,47,0,0,SMS_Offer
9215f302394b2c95,7,68,4,0,TV_Commercial
111ef3f4845607ec,6,51,0,0,Online_Display
f59a2aad5f88942b,7,44,1,0,SMS_Offer
e51ef6f07cda6b5f,8,64,1,0,Email_Promotion
7fc4f6ed5a412232,4,25,1,0,Online_Display
2ddadfd2b71af43e,6,36,1,0,Referral_Program
969a85c69aa4321e,4,32,1,0,Email_Promotion
92d5cb4f26828d69,4,19,0,0,Referral_Program
bba9e2de17841b51,8,66,1,0,Referral_Program
80bf1af6080f9268,3,23,2,0,Online_Display
eb13d9d8d27abcd6,4,10,0,0,SMS_Offer
99273c5f62186ea4,8,59,1,0,Social_Media
d845ba6f963ed951,6,39,0,0,Referral_Program
b116db04afa18222,4,54,1,0,SMS_Offer
eccef3017b862214,5,40,3,1,Referral_Program
0dc1652ee156bbc6,4,27,1,1,Referral_Program
5255bddfd56b1011,8,57,1,0,Email_Promotion
7945c6db59aea6a2,4,38,2,0,Search_Ads
2823b7ddafc7666d,8,55,1,0,Social_Media
3b84a061e2aa433b,3,29,1,0,Email_Promotion
d3bdc23ad658dbb3,3,28,0,0,Search_Ads
de85fd734682a848,8,77,3,0,Search_Ads
bbcca4f5ec1d19d0,8,65,4,1,Email_Promotion
948cabe8938aa4ca,8,70,3,0,SMS_Offer
8533d1ac3f4fb9ce,8,66,3,1,Search_Ads
2c1dd3ba3ea42208,4,39,0,0,Online_Display
58f87cb3d40e2548,6,28,0,0,Online_Display
b695272e1f530319,5,48,1,0,SMS_Offer
f75dc390454bc21b,8,58,1,0,SMS_Offer
93b5e52f8acd60fc,4,19,0,0,Referral_Program
5a3201a36b5864ca,8,58,3,1,Direct_Mail
f596a8e03699eca4,3,32,0,0,TV_Commercial
0d91e3e22c95124e,4,40,1,0,Search_Ads
293f40ca69ede1c3,8,48,6,1,Online_Display
a161f87c4a2eadfa,7,45,1,0,Referral_Program
ff47649d5f35c72c,4,28,1,1,TV_Commercial
77f7d11c75c3158b,8,61,3,1,TV_Commercial
1a4c58e9569ab876,3,13,0,0,SMS_Offer
0bc0551a27453dbf,8,64,4,0,Search_Ads
668e52d71a9fc369,5,37,1,0,Direct_Mail
df05a40e36c5498c,8,64,3,0,SMS_Offer
08b5f694c3daaf0a,4,25,0,0,Referral_Program
f35354087097b4c1,1,0,0,0,SMS_Offer
5d1a4f0acacfd4a6,6,35,3,0,Direct_Mail
2169f5a945b0722a,8,70,2,0,Direct_Mail
cc136e7454f937b0,8,66,4,0,Direct_Mail
4a464a6fb5136b62,8,63,0,0,SMS_Offer
11305db7c31bd724,4,36,0,0,Search_Ads
64144906bbbe6b1f,8,60,1,0,Email_Promotion
d5e03f7d14e3646b,6,51,1,0,TV_Commercial
f7c24ad1032ab49a,6,47,0,0,Search_Ads
040458bde9619595,8,58,0,0,Search_Ads
ec71613f07cbcddb,8,50,0,0,Email_Promotion
6aae316b689543f3,5,36,2,0,Referral_Program
99722636395284a0,7,54,0,0,SMS_Offer
a02848c4c45d9dd1,2,25,1,0,Email_Promotion
9d13faed82cfd45d,6,50,3,0,Social_Media
8d36582406c92e27,5,40,1,0,Direct_Mail
1ff14b48e33e6c29,4,18,1,0,Social_Media
6fb4e3d78a1191cc,6,33,1,0,Search_Ads
e4947ad0749ec3a5,5,47,2,0,Email_Promotion
e6fa819d98874dbe,8,69,4,0,Referral_Program
9bc0df45fbe46806,8,48,2,0,Online_Display
6a877f7a9bd0ebe7,8,53,3,1,Email_Promotion
66542c54782adebf,7,50,2,1,SMS_Offer
ddd49d2802438300,8,51,2,0,Referral_Program
2fcd6a24c950ea18,5,39,0,0,Direct_Mail
13d3f393ae53411d,8,62,5,1,Referral_Program
ce3826dc3543be50,3,23,1,0,Direct_Mail
d2efbc119d757a5d,8,56,2,0,Social_Media
77756df8ef538162,4,29,1,0,Search_Ads
9d9fa340d3be014d,8,69,1,0,TV_Commercial
6048220a0f35705a,4,22,2,0,Email_Promotion
d46ae6fed208d658,6,55,2,0,SMS_Offer
31b462bd076923df,8,57,1,1,TV_Commercial
