customer_id,churned,churn_date,churn_probability
37bc96847ee60916,0,,0.25
f0f6f6082eb73336,1,2022-04-29,0.22
9ccd8977a8399d1c,0,,0.21
7d1159dc594d2a69,0,,0.42
c25759c392dc25d5,0,,0.26
8d4507d04d181542,0,,0.245
a0b8c9c791bf4527,0,,0.16
6923b7308a505cfb,0,,0.05
4566dac7cf40dace,0,,0.1
4c76f4967e8b2d96,1,2022-08-02,0.58
03658d56136c81c9,0,,0.42
fb9f98d4e138994b,0,,0.245
e9f0a18294b1aacf,1,2023-04-09,0.39
06489b2a32101eb8,1,2022-09-11,0.26
8c8fc3ceb274cc5e,0,,0.32
5fb39b0f59e541f3,0,,0.11
f0dfaab70a1fdbf6,0,,0.2
fc20e405feeb1906,1,2024-08-01,0.26
53e20fc80205de10,1,2022-02-12,0.465
4a0775d5e59e58d5,1,2023-08-07,0.175
e8ba54ba0753eb2a,0,,0.645
7a052e6bcf0dce35,1,2023-01-09,0.27
74021b9a70327eef,1,2024-07-02,0.415
5e4b933b0966a6ec,0,,0.13
653afc51d07f640a,0,,0.305
8597d080e6715451,0,,0.16
8fb36c1331052c9c,0,,0.22
6a7007ea5592ddb5,1,2024-02-03,0.53
eaabcccb6923f7f1,0,,0.605
d93ef076210f1a58,0,,0.165
89825e142f4ac9db,0,,0.22
ac32d7ec8d786206,0,,0.37
8fda2a4618742834,0,,0.34
31d2029b6d9084b9,1,2023-04-09,0.24
77a9430b3d440cd9,1,2023-04-09,0.445
49da7478eef33076,0,,0.29
91e776643bc87535,0,,0.13
dd49d4f7ff63e330,0,,0.095
12bb0dd769a18138,0,,0.105
7475ed9206ad1fe6,1,2024-04-03,0.28
34f78a691019fb09,0,,0.35
533f48619e09b654,1,2023-09-06,0.35
9ef9fa874187df8e,0,,0.725
561e59aa66e11ab1,0,,0.59
81b76c7ba6061a5c,0,,0.155
6cde1572c1ca5873,0,,0.1
a8d4859e09c4342b,0,,0.355
c8fcdb841dfd3d56,1,2022-12-10,0.395
c851d2ffd50c07eb,0,,0.55
9215f302394b2c95,0,,0.16
111ef3f4845607ec,0,,0.18
f59a2aad5f88942b,0,,0.255
e51ef6f07cda6b5f,0,,0.16
7fc4f6ed5a412232,0,,0.175
2ddadfd2b71af43e,0,,0.25
969a85c69aa4321e,0,,0.17
92d5cb4f26828d69,1,2024-08-31,0.48
bba9e2de17841b51,0,,0.26
80bf1af6080f9268,0,,0.165
eb13d9d8d27abcd6,0,,0.225
99273c5f62186ea4,0,,0.065
d845ba6f963ed951,1,2024-06-02,0.38
b116db04afa18222,1,2022-11-30,0.29
eccef3017b862214,0,,0.1
0dc1652ee156bbc6,1,2023-04-19,0.12
5255bddfd56b1011,0,,0.16
7945c6db59aea6a2,0,,0.515
2823b7ddafc7666d,0,,0.1
3b84a061e2aa433b,0,,0.245
d3bdc23ad658dbb3,0,,0.225
de85fd734682a848,0,,0.43
bbcca4f5ec1d19d0,0,,0.435
948cabe8938aa4ca,0,,0.365
8533d1ac3f4fb9ce,0,,0.27
2c1dd3ba3ea42208,0,,0.225
58f87cb3d40e2548,0,,0.2
b695272e1f530319,0,,0.1
f75dc390454bc21b,1,2024-04-03,0.405
93b5e52f8acd60fc,0,,0.05
5a3201a36b5864ca,0,,0.325
f596a8e03699eca4,0,,0.07
0d91e3e22c95124e,0,,0.325
293f40ca69ede1c3,1,2022-10-05,0.38
a161f87c4a2eadfa,0,,0.21
ff47649d5f35c72c,0,,0.185
77f7d11c75c3158b,1,2023-09-06,0.185
1a4c58e9569ab876,0,,0.395
0bc0551a27453dbf,1,2024-05-03,0.745
668e52d71a9fc369,1,2024-09-30,0.34
df05a40e36c5498c,0,,0.24
08b5f694c3daaf0a,0,,0.16
f35354087097b4c1,0,,0.195
5d1a4f0acacfd4a6,0,,0.22
2169f5a945b0722a,1,2024-09-30,0.415
cc136e7454f937b0,0,,0.245
4a464a6fb5136b62,0,,0.2
11305db7c31bd724,1,2024-03-04,0.18
64144906bbbe6b1f,0,,0.345
d5e03f7d14e3646b,1,2024-08-01,0.38
f7c24ad1032ab49a,0,,0.05
040458bde9619595,0,,0.495
ec71613f07cbcddb,0,,0.15
6aae316b689543f3,1,2023-03-10,0.32
99722636395284a0,1,2024-08-01,0.51
a02848c4c45d9dd1,1,2022-02-07,0.31
9d13faed82cfd45d,0,,0.555
8d36582406c92e27,0,,0.145
1ff14b48e33e6c29,0,,0.365
6fb4e3d78a1191cc,1,2022-05-27,0.24
e4947ad0749ec3a5,0,,0.1
e6fa819d98874dbe,0,,0.395
9bc0df45fbe46806,0,,0.115
6a877f7a9bd0ebe7,0,,0.32
66542c54782adebf,0,,0.645
ddd49d2802438300,1,2022-03-23,0.5
2fcd6a24c950ea18,0,,0.075
13d3f393ae53411d,0,,0.125
ce3826dc3543be50,0,,0.05
d2efbc119d757a5d,0,,0.39
77756df8ef538162,1,2024-08-31,0.24
9d9fa340d3be014d,0,,0.335
6048220a0f35705a,0,,0.405
d46ae6fed208d658,0,,0.255
31b462bd076923df,0,,0.31
3149bac9f0188c1f,0,,0.195
f24a6ff2c5dead4b,1,2024-08-01,0.35
d29a8639d58a4bde,0,,0.26
7a567c7dda91fcf4,1,2023-04-09,0.05
77c023c960be5532,0,,0.265
24081b1f80fbf8c6,0,,0.655
5dedbe78fe24ac16,1,2023-12-05,0.29
189463800e70a98a,0,,0.2
c4f2fb5029822374,0,,0.44
863fc8154bff7720,1,2022-10-10,0.24
4d90673a37893ae8,0,,0.495
39ed0caef62b3707,0,,0.205
5b671d503364d016,0,,0.25
f8bf3094a8bac45b,1,2024-07-02,0.8
c512e117017537cc,0,,0.49
4b373fba06d833cf,0,,0.165
83ad0a77c93092b8,0,,0.16
27aeb7a85e454b4a,0,,0.305
ece0ac77c50bc29d,0,,0.205
3dc210a603a949ca,0,,0.555
92fd673dd6873c51,0,,0.285
dc56d949bdc6633d,0,,0.14
e55998bca43dfa8b,1,2023-08-07,0.38
3de5af2854384e89,1,2022-09-13,0.28
1ad7d06b9da0124b,1,2023-03-10,0.315
d3ee205dba290baa,0,,0.165
147a4fb6dd2ebd09,0,,0.15
dcdb58a58aaf6c15,1,2024-04-03,0.18
dc0fe1654b977e63,0,,0.15
0d904247dd5156af,1,2022-02-16,0.11
8d459b27d64ee56d,0,,0.26
cc87498fa4e40235,0,,0.165
7440625b1c693016,0,,0.145
a8058748d48fc2c8,0,,0.155
95998f7118371909,0,,0.1
e6cec29f983412cd,0,,0.05
bd725ab1c07c700c,0,,0.13
1457baba8464f1f0,1,2023-07-08,0.405
07aba1d497b65362,0,,0.135
b7b7ab7666fb9cb0,0,,0.365
9ade5a5858c56398,0,,0.31
f6ea583133145912,1,2024-06-02,0.655
0be3447e9bf0d50e,0,,0.205
44ca7a962119fbe7,1,2024-08-31,0.73
6dd38aff121bfaca,0,,0.1
5c8c1e7cdd3a4a83,0,,0.23
4e91eef56c158faa,1,2024-08-01,0.36
1a9f82f4926f6d0b,0,,0.26
0be76ef9850bd884,0,,0.505
22c50b745980d763,1,2024-08-31,0.245
5966fd2760f71019,0,,0.32
2f2b0716fb14affb,1,2022-03-04,0.12
77a125d5509fc317,0,,0.145
4a74fb715a90fca4,0,,0.13
038278289f34ee81,0,,0.28
9fc73a0e8b42dbb6,1,2024-07-02,0.33
803061d9c3e31e36,1,2022-10-30,0.385
85f9a52420e21891,0,,0.05
c6fbd86328c92310,0,,0.1
6892e9989bfba67f,1,2023-04-09,0.175
003d990d0b8188ba,0,,0.305
29f80e35badeb17b,1,2024-09-30,0.585
a08d55740a2304f4,0,,0.41
107e2425919f2f7f,0,,0.57
862548088681c4c9,0,,0.325
0d8055eafdc59118,1,2022-02-24,0.24
e346b9993fd73e89,0,,0.1
a38ffc07c46af84a,0,,0.36
083d9590c509ce8e,0,,0.185
3c152f21688d9d44,0,,0.41
83ee79ac6a15a8df,0,,0.25
bed7ca9e4799ed17,0,,0.36
d4c971c69c15c8e2,0,,0.16
142e48c268b6001c,1,2024-06-02,0.69
6cae2e53bb7f0579,0,,0.115
0e7d0a18096a2be9,0,,0.16
9d46bdae1743e854,1,2023-12-05,0.4
beef54cfd0202086,0,,0.185
90cbf965749c1961,0,,0.1
91c49e64519e81d9,0,,0.195
2f266e13e3be3291,0,,0.125
f5d0a90906513829,1,2023-05-09,0.13
2a47dbc1525d2edc,1,2023-10-06,0.61
f7cc0416beafbbb5,0,,0.11
7ab8dd2ef699cd07,0,,0.11
469a88dbd4ff5259,1,2022-06-13,0.38
9e84c8be892e5500,1,2022-12-10,0.05
075ab71fe9dcc942,0,,0.18
68b67b28bfb4ebe6,1,2024-08-01,0.465
65f3afe1ba4c97ab,0,,0.315
ad5161e2eab15b31,0,,0.29
722a55385ac86137,0,,0.05
a67844c832f9d6f3,0,,0.1
b0be06a683ed5380,1,2022-12-10,0.485
90c65f4e98e81e76,0,,0.54
2fbddb6793f3c7dd,1,2022-11-22,0.05
408d93c6b11f6799,0,,0.41
7b09d1a507e3f012,1,2024-06-02,0.595
6ecf3f4ee919a426,0,,0.175
54ed53ae16842e9a,0,,0.295
1024077f482accf9,0,,0.365
08a397f203abc560,0,,0.335
20294a6b0337b6c7,0,,0.16
8d4db29b38ecc8a2,1,2022-02-13,0.1
affc4ae2e22a5012,0,,0.11
68408b81a61c3f29,0,,0.605
ae579a0cdc0f3bec,1,2024-09-30,0.6
bd81320b1bec8198,1,2023-08-07,0.455
8367a66cce93f9e8,0,,0.1
b0a14a7c870c4c0b,0,,0.275
623125661715a1e5,0,,0.17
6bb479f0d54f4ffe,0,,0.14
1542206fb475fe42,1,2023-12-05,0.365
a3356545ef56c64f,0,,0.11
4194c032acef233a,1,2024-08-31,0.515
106d0434e605a536,0,,0.205
7936bec1848dcdab,1,2022-02-08,0.26
e3321874f7928e0b,0,,0.45
33989348440024ec,0,,0.135
3a0e71f1511132f0,0,,0.62
25c1968a779d8d83,0,,0.135
b76a4b6c2d551788,1,2023-10-02,0.325
22e19620a662a2f6,0,,0.305
0cb75bcbefc6c9d8,1,2023-04-09,0.275
b19714d3db5a5c57,0,,0.27
ca8292244434faaf,0,,0.11
c051ea10dddc1c50,1,2022-03-14,0.11
807dca97f37d3489,1,2024-06-02,0.565
f1a393ac822deeea,1,2022-07-14,0.05
dd4d0a5a2ef2ea6b,0,,0.315
97910255fc436fed,0,,0.34
be274742f9921648,0,,0.39
7207dfbe3aae3479,0,,0.1
a92b96f0cb5cb879,1,2024-04-03,0.365
f22fbe6c1319d47c,0,,0.235
ec5b52c1bc389d08,0,,0.77
2464de0399f89ec2,0,,0.145
1a74ad34a0852079,1,2023-05-09,0.2
c75a46d81fd8bc3d,0,,0.15
938c8bc6dae7f359,0,,0.265
fcb368bb2340bfa2,0,,0.05
d0bd7d235e85c120,1,2024-08-01,0.52
f142bcc90a2bed2a,0,,0.11
e2aafa8f84265b9a,0,,0.05
6fc5968fe8a0414c,1,2024-05-03,0.37
9e007b1eac9e50c8,1,2022-12-10,0.12
19db3d0b4a7c544d,0,,0.45
2cc8fce2a7155064,1,2024-09-30,0.49
4bf4bcd22fda3f76,1,2024-07-02,0.51
21229bee93557cd7,1,2024-08-31,0.38
cb24e2560afbec87,0,,0.1
424ae53d5ecbdd4a,0,,0.13
cb3a47ece8afe49e,0,,0.15
da1683a80231e47a,0,,0.2
7443e2ebefbbaf39,0,,0.265
79120d5defca6d7b,0,,0.435
427a0057053a50a8,1,2024-09-30,0.705
534e73526ed306e9,0,,0.43
9f64278f8d7322ff,0,,0.15
e2bdef174f88de24,0,,0.21
50c593b328b044d6,0,,0.215
8cf6922a93cb250a,0,,0.05
4cc3a05cf73b8bd1,1,2024-09-30,0.555
ec3c96870080f314,1,2024-06-02,0.715
051fbb514729eccb,1,2023-12-05,0.49
824510f1d3fa9ccb,0,,0.4
9536920cf17c2f96,0,,0.35
6be72cd1cc720722,0,,0.22
8fa61e3d4f64c17b,0,,0.52
cab8139797ca2d8e,0,,0.6
1ba6ab768e5f33cb,1,2022-01-31,0.8
c37e1031188437a3,0,,0.1
734662f64ee6c521,0,,0.475
cb46e74f507b291a,0,,0.1
a77a27f553532bb3,0,,0.22
e9e642060a11e841,0,,0.11
afe86046c1bf27f9,0,,0.1
f58774439f95c700,0,,0.155
7c0fc807094e5e44,0,,0.1
f7ef46881d963175,0,,0.285
cdfc981ef1fd965c,0,,0.285
71afed3e913feaf3,0,,0.35
4fab52e76b8847aa,0,,0.455
1fd78f0bd7c40544,1,2023-11-05,0.31
5692a62e1fcd8667,1,2022-02-13,0.395
a8e794c1bc864f71,1,2022-09-11,0.31
4630ee6095573ce5,0,,0.1
f58e793ebbb5cf01,1,2024-07-02,0.66
100b0755c03de562,0,,0.515
11d9943a253f386d,0,,0.115
dc3145b2a1fe5ffe,0,,0.145
682877e40fb9bc3f,0,,0.49
a2b51e201f3c0425,0,,0.22
45b763b10ffe3162,0,,0.285
ffa99074fa9094fd,0,,0.145
11733ac3b45fd6af,0,,0.2
894eb4c9de161782,1,2024-08-01,0.265
9199cd202cca7e35,0,,0.245
cfcb329b6247b89c,1,2024-09-30,0.465
07408fc648ffda3e,0,,0.26
b912ab0ecfae539a,0,,0.225
4c4e394dcb8da078,0,,0.425
1948053e0ae22016,1,2024-09-30,0.635
acc2410d0a99347d,0,,0.2
47a75492fb3fba24,0,,0.195
52d89d6370b11a6e,0,,0.25
748eee4989ea8eaf,0,,0.14
1b5ed352c78ebf64,0,,0.145
44259fd23d6cf34f,0,,0.24
48052dde6327ab9c,0,,0.555
ef2351ba42706c50,1,2022-10-11,0.305
306abf2eca2a3a08,0,,0.35
fdb82f4fd40e9872,1,2024-03-04,0.475
1ea1b57cf9d3e9c6,0,,0.22
77de63f55ad8a132,0,,0.35
3bb444f460d0f003,0,,0.47
a9414bfcbce048df,0,,0.05
36635a46573016f5,0,,0.185
959a4a89740b474a,0,,0.21
741a1b52b16356c2,0,,0.205
7c19537183ae1710,1,2024-09-30,0.25
13cb2e44714644ab,0,,0.13
54c2d7e7451199c3,0,,0.465
36dd7ceda882ee9a,0,,0.1
1e6a94be2d17b123,0,,0.485
0dff3adad6fc4bb9,0,,0.1
e934b45eaa01a171,0,,0.125
486cf4117ac283da,0,,0.32
9d8bc23931404298,1,2023-12-05,0.415
86d54b9ce169394e,0,,0.16
488a53a31a986504,0,,0.36
5d56d6e303e475b9,0,,0.05
73e2eb084e45d230,0,,0.1
36b698630bbb7b01,0,,0.115
4db059f353e82326,0,,0.24
bc157f599105fa26,0,,0.55
749ea8a94009aa2f,1,2024-08-31,0.8
de8715dc46261bf6,0,,0.445
bb2158aba6c41e12,0,,0.135
4f329c862326f5b0,1,2023-05-07,0.135
1a7287f36f81b464,0,,0.255
301df78914fe2c9b,0,,0.315
79c916f9621b9060,0,,0.47
4f0c5858dea26dd4,1,2024-09-30,0.315
b114b8dc460619f9,0,,0.59
8aea015b9c46007e,0,,0.405
64dc944ed9358515,1,2022-03-06,0.61
42f6f49c9d087077,0,,0.27
638a00c1770b55f0,1,2024-08-01,0.51
a06205212a348148,1,2023-04-09,0.49
00663104e252bd7e,0,,0.305
39f7d29bc55b7627,0,,0.315
3bc6074710a46d95,0,,0.1
e5fb30da18a951f3,1,2024-09-30,0.54
f4d9620f43dcf2c2,0,,0.425
1af137947d2ade1a,0,,0.25
050f08ddf55012e8,0,,0.605
5e4e105daa87eb43,0,,0.36
31894a7bb59bb660,0,,0.2
02c472775ae022a2,0,,0.43
c74ef9e813a13c8a,1,2024-08-01,0.295
b2ce7bab0490421e,1,2022-05-21,0.7
9fff416e1ecb1399,1,2024-09-30,0.605
8675d625255541dd,0,,0.335
7773d0edd132439b,0,,0.25
d0a4393dda172fd4,0,,0.67
6e2d5dfa87805e78,0,,0.085
681c49a55c281a22,0,,0.235
6a54f274da433cfb,0,,0.55
62a4cfd1fcf21cc1,0,,0.1
c73692b98fe7aa5b,0,,0.16
43f69c782b470ce0,1,2023-11-05,0.5
1cb20f709a6b4f8e,1,2022-12-10,0.295
d8203530cef43e1e,0,,0.11
1ff0df81e9694464,1,2022-09-02,0.15
832e3bcf60a06e95,0,,0.425
081c468baaf3700d,0,,0.12
699aad90f88ad409,1,2024-03-04,0.48
22c3f863574465c4,0,,0.27
2359da6daaf83efb,0,,0.215
f529cd58dbeb45a8,0,,0.335
761c5bc65f6f0a2c,0,,0.38
319c00e4add0f071,0,,0.145
c424da61bbf56885,0,,0.655
0f64b6581c29a053,0,,0.1
eef466d4e285bbb0,0,,0.27
01f5ef767a30475a,0,,0.325
32d068edb0f86e7f,0,,0.225
be5a0f5e544823ce,1,2022-02-27,0.28
ba8ec3efc47fce09,0,,0.18
6bd25fb22a461a72,1,2022-05-14,0.695
013bb9ab47e1660e,0,,0.73
22f75d82dd63910e,0,,0.05
1fdbb59cd74f2c1c,0,,0.38
2bd34d295f1d94db,1,2024-04-03,0.405
f6faa294c1b4cf53,1,2023-09-06,0.55
5b13f268146d3ceb,0,,0.2
b72f33f63c4f6f28,1,2024-09-30,0.715
998f09d10ea6ec4a,1,2024-09-30,0.335
4f356d572582922c,0,,0.1
25bf2e186bc8b616,0,,0.225
f3777ff7c86bab32,1,2024-07-02,0.51
4b18e1f50587535c,1,2023-06-22,0.33
96836724b7bdbe1e,0,,0.225
3fba06f627bfa35b,1,2024-07-02,0.6
8a1135ae5381037f,0,,0.335
d69c86e4bef7d3c6,1,2022-10-31,0.1
caf4b2c8f33d50df,0,,0.185
e62786e591f72b80,0,,0.16
dd6b208c861a8036,1,2024-06-02,0.42
25ba7586c84ca4f4,0,,0.345
871afe32217b8d5f,0,,0.18
94766c43c781c191,0,,0.165
1ae8d3d169a46574,1,2024-06-02,0.52
8025888a62949127,0,,0.14
32b35a4b016cbb53,0,,0.505
ebe508b3e9741b96,0,,0.655
ce3bc63039f2e61a,0,,0.22
afdebc7e101e1e08,0,,0.1
f57b77fa20f41752,0,,0.175
94102d749242daf8,1,2022-12-12,0.31
0421c9066d5c0a6f,0,,0.19
6ad30524cb8f03c8,1,2023-01-09,0.16
a94ad7df9f938498,0,,0.445
3b66606e96b91623,0,,0.1
c3fd99bef3182112,0,,0.255
ff6bb482cc27945b,0,,0.23
47332e5655073c1e,1,2024-05-03,0.26
21b15d779081efc4,0,,0.455
148d1b6ab42f3e50,0,,0.28
ea917f53a849c62c,0,,0.155
337d9b22e387122b,1,2024-08-01,0.575
b945708f71e6391d,0,,0.215
2dc3bd134762ef79,0,,0.11
7c78e694f2052ae0,1,2023-12-05,0.625
a0e16c58f8e12e82,0,,0.61
28db2578efaae366,0,,0.05
6e48839491ff34da,0,,0.515
1688de1129cad8de,0,,0.15
775ae2c0d3f27bbb,0,,0.255
72741517eaabe894,0,,0.38
2ccdd7cec7d72c0e,0,,0.175
50921e031789b4e7,0,,0.13
80919d7b5749038e,1,2024-06-02,0.575
e692f688c3049b0c,0,,0.05
f409f219e7c75912,1,2023-02-06,0.265
fc85698d971cd332,0,,0.69
1b15e89e1ead3ea6,1,2024-03-04,0.66
3b59b2c882532315,0,,0.46
aaa604338d6bb7e4,0,,0.2
63cf7da8760b5d5d,0,,0.265
9657b94c6d38cddf,0,,0.28
23cc64eb62840da3,0,,0.08
503187271c37ab33,0,,0.14
3038c2ca8ab092be,0,,0.255
ac4dfc2eb81ef41f,0,,0.225
a49bf358e248b4b8,1,2023-09-06,0.295
7aeb57b3eb00346a,0,,0.105
12d7ab423de6119d,0,,0.19
1236c6d64b45d70d,0,,0.135
b6973128ea5d2ebe,0,,0.4
a90f30b2090d9c08,1,2024-09-30,0.615
33cc8c0c70640096,0,,0.11
347af99b575c07a0,0,,0.52
5cd945c05553e9e7,1,2024-07-02,0.335
f0a70d99ab52128b,0,,0.615
7d1edd24b92b64ca,0,,0.2
657f53f229f85e1d,0,,0.355
c3fa407c5b7070e0,1,2022-02-05,0.1
7d0b949d0dc4976e,1,2022-06-04,0.26
d86bebbfd4372383,0,,0.285
64b731e19fd742e1,1,2023-06-08,0.49
6cbb8406bf5cd01d,0,,0.2
53604dc83c48b7ff,1,2024-08-01,0.74
7376108a3f2d28aa,0,,0.27
7babfe282bd2d7b1,0,,0.275
4653ac393f1b6d09,1,2023-06-08,0.295
99fdb0dab0d4c699,0,,0.425
747a01a7a7d7d922,0,,0.235
41216711c76b0585,0,,0.395
3699dc6b780e45d1,0,,0.435
25d4743ca56dfe7b,1,2024-05-03,0.585
be427faf0a01b7bb,1,2024-06-02,0.8
aea4b0badc9b139d,1,2022-03-23,0.24
6d59797bcd5f4364,0,,0.26
47b6b1413755db9f,0,,0.33
c7c8a1e729935670,0,,0.305
2356a7b489d05841,1,2023-12-09,0.24
5f33bbc5128205c6,1,2023-11-05,0.53
31cd6b44fb51d94f,0,,0.375
a87b7fd6a308cff9,1,2024-08-31,0.745
3094707745d491cb,0,,0.43
3c97bdf0e321cc4a,0,,0.06
1aff4874a38a0ce8,0,,0.28
64a535c350b867c1,1,2022-10-11,0.415
ac35f2460cb1dca6,1,2024-06-02,0.27
ebc44fdea5b870c4,0,,0.345
425f8ac903b1a902,0,,0.11
ced8a7b18ed7f99f,0,,0.545
0dc5273322af2286,1,2023-07-08,0.26
7ccec7216cfe89d0,1,2022-08-12,0.675
bd0fa9c10242fe0d,0,,0.31
7b385eec4b635fef,1,2023-12-05,0.705
aa71a5884ae04d1d,0,,0.1
09bb93742840ce18,1,2024-08-01,0.32
310e0ee2c7c50813,0,,0.18
cf50a5fad5192b55,0,,0.26
c86bdb65b48fa868,0,,0.23
381124862b16d322,0,,0.34
30c9dda27d0458ec,1,2024-09-30,0.565
7305d97571cde546,0,,0.41
987c92bd19bc5e2c,0,,0.1
c814b99ae581fee4,0,,0.215
28b0ca49ab60d7b4,0,,0.36
d067512d5ef8d348,0,,0.11
1e9312f6518dcb71,0,,0.195
79fd675b2be7f298,0,,0.2
d19b1ba436584482,0,,0.27
dea5d27f242b5305,0,,0.11
3c6e5278f3c868ce,1,2024-09-30,0.505
057a7d6ab821ffac,0,,0.185
73ac50562ec3199e,0,,0.53
c3caa20c424eb513,0,,0.1
4e245bcee58f1afe,0,,0.255
351f08b89766d852,1,2023-02-03,0.295
85d4b8aff2f03d26,1,2024-08-01,0.555
68b00b796598bde5,0,,0.055
f9ea35f7cc3d9036,0,,0.38
f1991444337ffabc,0,,0.215
14c3642b454f0a96,1,2024-08-31,0.49
175993e202cd7c45,0,,0.325
684b58d1c38be800,1,2024-06-02,0.8
da2539527a567837,1,2022-06-16,0.41
a4604cbcc6d088df,1,2023-07-08,0.205
d19e0afb581f98a3,1,2023-05-09,0.285
e2b0835aa449b6b8,1,2022-11-10,0.425
9b61455a47a7ef14,0,,0.435
9fb1394853486d66,0,,0.15
db5a919e55a06d9b,0,,0.05
d7c8eaa1972afbc4,1,2022-05-07,0.375
0ebb3c4443eee3e3,1,2024-08-01,0.72
463b2bb153050df0,0,,0.15
4e1c02a16d2b51b5,1,2024-08-31,0.435
12f8e673c74b1a41,0,,0.305
c1a7597c90fd914d,0,,0.125
fb41d875ef2abf2e,1,2023-12-05,0.195
b24a718ee8ecea5c,1,2022-01-31,0.35
7551ae6ea78641ac,1,2022-05-02,0.475
7ba2607de8f593ca,0,,0.405
fb8b2f7061cb5c0a,0,,0.145
b37ff89c07e7ee80,0,,0.125
c08b64f58c915aa6,0,,0.16
5d594236f80d4f70,1,2024-06-02,0.57
270c8c3709b0eb87,0,,0.28
ec602060204fda4c,0,,0.245
14796b62bb349570,0,,0.29
ae4591bb1249ec77,0,,0.3
295274ecf0b9e8ce,0,,0.605
47361971f5b686c5,1,2024-09-30,0.61
2dd32d0ced34c0b5,0,,0.05
0f9f198748d18ae6,0,,0.365
adce7485ab54a17b,0,,0.295
037a6548d08c0cdb,0,,0.41
175ed0bcd68645b4,0,,0.11
f8d36816eab8857f,1,2024-04-03,0.39
ca954b3784c21942,1,2022-04-28,0.105
4d13f6fa7e137002,0,,0.56
7b9d3032774a496b,0,,0.065
78d8571933f60aa9,0,,0.28
04838eb0ec77948a,0,,0.15
c5a4d28594ed32e7,1,2022-05-01,0.16
ae2214db9588c8a3,0,,0.605
5a96277e0b2d687d,1,2024-09-30,0.61
5473ad6e254610de,1,2022-08-23,0.615
f5ee4c3701dfe183,0,,0.275
d18b56000ab28a21,1,2022-09-11,0.52
9e72116def08c523,0,,0.275
982adaf3a10b75e2,0,,0.275
85f2e174a0606116,0,,0.255
4b3e4b2abe78e31a,1,2024-08-01,0.7
f3b4e78f62a465f6,0,,0.135
0e824bb37f81b761,1,2024-08-31,0.29
13d72172685c7b0a,0,,0.315
247da3cdb6351f51,0,,0.285
c0198259094d1e44,0,,0.11
5fb1a265fac29ba3,0,,0.05
acb7e8956233c6e6,0,,0.26
9620aecddb3e4fe1,0,,0.355
c249f5ec46ebecc9,0,,0.32
093b853211a436ba,0,,0.1
57f663f7039d5240,0,,0.22
43f7456aca3762f3,0,,0.11
6a230556ac49a11d,1,2024-08-31,0.725
07ecc894a530e1d5,0,,0.125
b777730f50ded551,0,,0.31
6942e1c94472ebe2,1,2023-03-10,0.235
f91f484768707550,0,,0.27
0b5d1b6817b4a3d1,0,,0.1
21e1d142b968264d,1,2022-04-01,0.33
e6b331d0a42de357,0,,0.05
4f2125d7b0172be2,1,2024-08-01,0.275
2f49111619fc2b09,0,,0.145
e30a0a5c6292f7db,0,,0.46
71233fe14ca89982,0,,0.585
75368ee59870879e,0,,0.61
ac0ed5175d049b7f,0,,0.22
7ec5ca6eb7dbea15,1,2024-02-03,0.54
d0048848af6f34fa,0,,0.305
81acc884873cf669,0,,0.2
4427bf864cb70fda,1,2024-05-03,0.53
c55ca92f7f6a7e6d,0,,0.43
7fa6483405f375b0,0,,0.45
55f9847ac36db073,1,2024-02-05,0.325
5839699d7f21459e,1,2024-07-02,0.8
81d78767c87dfa6b,0,,0.1
6f9d1a6df3f286e3,0,,0.355
6de4e7fd3de47065,0,,0.385
37c0fe54b39b1d1b,0,,0.335
0bac6827f955b185,1,2022-08-12,0.575
0add6681a6bd75d2,0,,0.245
f19a1a72b48d9f71,1,2024-03-04,0.415
3894af5a6611caa5,0,,0.18
d0cbac60d76005ea,1,2024-07-02,0.54
37d13242bc005ed3,0,,0.525
69c86f3b104a60c0,0,,0.05
12fc6d85fd3f7fb8,0,,0.05
cbba0c0588cafda7,0,,0.05
2c8e7bf8ce3badff,1,2024-04-03,0.42
d3fe41acc6a973b6,1,2024-03-04,0.53
2622dc7db06316f3,1,2024-03-04,0.225
b75296c9ce3ec341,1,2024-02-03,0.59
80ce04cf6daaa714,0,,0.22
507568c85ce21559,0,,0.465
a374d801365635ea,0,,0.1
edbebe71c0997e9f,0,,0.19
ac3f5ba6a6607829,0,,0.475
a73e0afdcb3d1674,0,,0.105
479cfa3871cfc7b4,0,,0.235
01918c1913cb6965,1,2022-11-10,0.37
65ffa76fc374b852,0,,0.245
47fb4929c6f2f8ca,0,,0.11
1d55bd7be454f2b2,0,,0.11
16ec4d4e25c23755,0,,0.095
f6065fe33b3faf21,0,,0.05
a7fadb7370e3eea8,0,,0.13
ba3a7e557b64343b,1,2023-03-10,0.26
c644998024b3ae64,0,,0.105
e1dbab3fda01bfc9,0,,0.1
d54780696ab39360,0,,0.1
d1cd8809aaa8ab22,0,,0.345
1b4444eee72f3792,1,2023-08-07,0.5
653c8d0a4b897856,0,,0.38
7d90095c3c7a6d24,0,,0.28
2e035f7b56ddff98,0,,0.245
f94bc657983b0e2f,0,,0.19
84a4d4f304ae05c0,0,,0.33
93c9d76ac4143c15,0,,0.315
094472f88eb4a4fc,1,2024-09-30,0.545
ffe1a0631b769614,0,,0.575
b4186fd0d1fbc533,0,,0.395
e7cb5d35f00fdaab,1,2023-03-10,0.2
b27b9589cc001c0f,1,2024-05-03,0.56
